,id,car_brand,car_series,model_year,car_price,cost_per_month,tax_rate,energy_combined,car_capacity,car_width,car_length,car_height,car_seats,car_weight,emissions_pm,emissions_nox,emissions_co2,emission_cluster_kmeans,pca_kmean_cluster
473,4625677e-8923-4455-b07b-97075bb6c0f1,MAZDA,CX-8 XDL EXCLUSIVE,2022,2199000,4071.84,30.0,6.8,2191,1840,4900,1730,6,1924,0.001,0.103,179,0,1
474,27f826592b794bd4a5b294e22f74b197,Audi,A8 L 55 TFSI quattro Prestige S line,2022,8250000,6544.6,30.0,8.6,2995,1945,5320,1488,4,1881,,0.034,197,2,1
475,9337be4e-fe81-4ced-95e3-864beb1426e2,SUBARU,Forester 2.0i-S ES,2022,1285000,5783.6,30.0,7.6,1995,1815,4640,1730,5,1541,,0.002,181,3,1
476,22d882e7-6178-4849-a8fb-34e40c33dd4e,Subaru,Forester 2.0i-L ES,2022,1185000,5783.6,30.0,7.6,1995,1815,4640,1730,5,1538,,0.002,181,3,1
477,0f13bb64-58e8-415d-9080-2d12ce82a2c3,TOYOTA,GR COROLLA,2022,3949000,6392.4,30.0,8.4,1618,1850,4410,1480,5,1460,0.00029,0.006,191,3,1
478,726a02f6-ac50-4f14-b896-5f657eb0d79f,SUZUKI,ERTIGA GL 1.5L,2022,788000,4261.6,25.0,5.6,1462,1735,4395,1690,7,1150,,0.004,134,1,3
479,cd370d3f-17ff-4c93-b847-d2fe787cf2ff,SUZUKI,ERTIGA GX 1.5L,2022,839000,4261.6,25.0,5.6,1462,1735,4395,1690,7,1150,,0.004,134,1,3
480,fa54cd84-5071-4279-b5cd-5396f152d4d2,NISSAN,ALMERA 70th ANNIVERSARY,2022,685000,3272.3,12.0,4.3,999,1740,4530,1460,5,1079,,0.025,100,1,0
481,05811c3f-14dc-449e-87c7-d8f6f91ae84b,NISSAN,NAVARA 70th ANNIVERSARY,2022,944000,5555.3,9.0,7.3,2298,1850,5260,1830,5,1972,0.04375,0.199,191,0,1
482,35779aaf-5292-4aa4-905e-b922bb39d481,NISSAN,KICKS e-POWER 70th ANNIVERSARY,2022,909000,3196.2,4.0,4.2,1198,1760,4290,1610,5,1358,,0.007,100,1,0
483,7ddaf7d7-b5d5-449d-8ac0-c015418aef8b,NISSAN,TERRA 70th ANNIVERSARY,2022,1565000,5783.6,20.0,7.6,2298,1865,4890,1865,7,2150,0.02567,0.341,200,0,1
484,3ad60457bdc746c698cdf52682b5e79e,LEXUS,UX250h F-Sport AWD,2018,3670000,3652.8,16.0,4.8,1987,1840,4495,1540,5,1610,0.0,0.002,112,1,0
485,01c9d73e86a84ef49a2bbb24cf19550e,LEXUS,ES300h F-Sport,2021,4380000,3272.3,8.0,4.3,2487,1865,4975,1445,5,1680,,0.003,100,1,0
486,b41264d356c349c696b53b3a6fb4e6db,LEXUS,ES300h Luxury,2018,3625000,3272.3,8.0,4.3,2487,1865,4975,1445,5,1680,0.0,0.003,100,1,0
487,a0530b884a69431ca590383ffe650f9d,LEXUS,ES300h Grand Luxury,2018,3795000,3272.3,8.0,4.3,2487,1865,4975,1445,5,1680,0.0,0.003,100,1,0
488,b30182af9f4b4d348a5a738c3fddf14a,LEXUS,ES300h Premium,2018,4210000,3272.3,8.0,4.3,2487,1865,4975,1445,5,1680,0.0,0.003,100,1,0
489,27d890a1fa5141059e7c6bc7417e8058,LEXUS,UX250h Grand Luxury,2019,2740000,3196.2,8.0,4.2,1987,1840,4495,1540,5,1570,0.0,0.004,99,1,0
490,2dac56cbef6a48c09a1e5617ad7e2d78,LEXUS,UX250h Luxury ,2019,2540000,3196.2,8.0,4.2,1987,1840,4495,1540,5,1570,0.0,0.004,99,1,0
491,9dea35a5-6ff5-4a31-8dea-4bb9ee23143d,LAND ROVER,Defender 5.0 Litre Petrol AWD 3 Door Auto 525PS V8,2023,16000000,9740.8,40.0,12.8,4999,2105,4323,1971,5,2546,0.00026,0.014,290,2,2
492,3f8a9ac4ad964e5783c68c6de312547a,BMW,M4 Competition M xDrive Coupe,2022,10459000,7610.0,35.0,10.0,2993,1887,4794,1394,4,1775,,0.017,228,2,2
493,1d9c2910-b45c-42cc-9575-5bd9410a0a2a,NISSAN,NAVARA DOUBLE CAB Calibre E 6MT Black Edition,2022,884000,5174.8,9.0,6.8,2298,1850,5260,1830,5,1945,0.035,0.238,180,0,1
494,0e5d4fd1-0ee2-42ef-a47c-6d34b59a3c19,NISSAN,NAVARA DOUBLE CAB Calibre E 7AT Black Edition,2022,934000,5555.3,9.0,7.3,2298,1850,5260,1830,5,1972,0.04375,0.199,191,0,1
495,1dd870dc-5dde-4dae-b839-2d58521679c4,NISSAN,NAVARA KING CAB Calibre E 6MT Black Edition,2022,799000,5327.0,3.0,7.0,2298,1850,5260,1830,2,1859,0.035,0.238,185,3,1
496,a14b063e-36d7-4391-90e9-92555fc7685d,NISSAN,NAVARA KING CAB Calibre E 7AT Black Edition,2022,849000,5555.3,3.0,7.3,2298,1850,5260,1830,5,1885,0.04375,0.199,191,0,1
497,debae5fb-47e2-4a10-aa33-9b203a288aa9,Jaguar,F-Type 2.0 Litre Ingenium Petrol Coupe R-Dynamic,2021,8715000,5327.0,30.0,7.0,1997,1923,4470,1311,2,1596,,0.027,166,3,3
498,7b43a947-e488-4563-ade0-cdd339643106,LAND ROVER,Range Rover SWB 3.0D 350PS HSE ,2023,12999000,4311.36,30.0,7.2,2997,2209,5052,1870,5,2569,0.00089,0.039,190,0,1
499,71927bae-9345-4dd5-9edf-2818d168d594,LAND ROVER,Range Rover LWB 3.0D 350PS SV  ,2023,19999000,4311.36,30.0,7.2,2997,2209,5258,1870,5,2569,0.00089,0.039,190,2,1
500,075e8a58-2c73-4fc9-be69-6ae6bbc397e3,LAND ROVER,Range Rover LWB 3.0D Autobiography 350PS,2023,15999000,4311.36,30.0,7.2,2997,2209,5252,1870,5,2569,0.00089,0.039,190,2,1
501,14a903fb-9795-44dc-bb2a-182f3ad3b28a,LAND ROVER,Range Rover LWB 3.0D 7S 350PS HSE ,2023,13499000,4311.36,30.0,7.2,2997,2209,5252,1870,7,2569,0.00089,0.039,190,0,1
502,be464776-a50e-48db-bfcb-67fc06fa157d,Land Rover,Defender 3.0L Diesel AWD 5DR LWB HSE 300PS,2023,8999000,4730.52,35.0,7.9,2997,2105,4775,1970,5,2303,0.00072,0.028,207,0,1
503,91c46f12-14bc-4ae8-9c41-042ade95b9b8,LAND ROVER,Defender RWB 2.0D 3DR S 240PS ,2023,7599000,5508.96,35.0,9.2,1999,2105,4323,1971,5,2133,0.0134,0.1,243,0,2
504,0811811a-83ea-40c1-88b0-963316904f4f,LAND ROVER,Range Rover LWB 4.4P Autobiography 530PS ,2023,20999000,8751.5,40.0,11.5,4395,2209,5252,1870,5,2510,0.0002,0.05,263,2,2
505,121790a5a4b34dad896654129ede7264,HONDA,CIVIC EL,2023,964900,6164.1,20.0,8.1,1498,1802,4678,1415,5,1312,,0.012,133,3,3
506,1bb8963574464bdcb28627fedc58d397,HONDA,CIVIC EL+,2023,1009900,6164.1,20.0,8.1,1498,1802,4678,1415,5,1319,,0.012,133,3,3
507,2c0944ae-5a9a-46b0-8314-599cf46f07d7,NISSAN,ALMERA 1.0T SPORTECH-X CVT,2022,695000,3652.8,14.0,4.8,999,1740,4530,1460,5,1094,,0.012,114,1,0
508,4f6a0f62-f39f-4432-b316-b5000be676bb,NISSAN,ALMERA 1.0T VL SPORTECH CVT,2022,675000,3272.3,12.0,4.3,999,1740,4530,1460,5,1079,,0.025,100,1,0
509,a82d0bde41714b16826d82813c79754c,ISUZU,D-MAX X-Series Hi-Lander 1.9 Ddi 4-door AT,2023,992000,4718.2,9.0,6.2,1898,1870,5270,1790,5,1850,0.04591,0.268,166,0,1
510,70b4f1b0cc8e457d8caa9ae240397170,ISUZU,D-MAX X-Series Hi-Lander 1.9 Ddi 4-door ,2023,957000,5022.6,9.0,6.6,1898,1870,5270,1790,5,1825,0.04587,0.291,174,0,1
511,8624958caf294ca2921b964defffcbd4,ISUZU,D-MAX X-Series Speed 1.9 Ddi 4-door ,2023,824000,4870.4,9.0,6.4,1898,1810,5200,1700,5,1750,0.04587,0.291,171,0,1
512,9890f701dcf7499aaa374aba00c5259b,ISUZU,D-MAX X-Series Hi-Lander 1.9 Ddi 2-door ,2023,853000,5022.6,3.0,6.6,1898,1870,5270,1785,2,1775,0.04587,0.291,174,3,1
513,2f771c7765a64a8bbcb6af6784734c09,ISUZU,D-MAX X-Series Speed 1.9 Ddi 2-door ,2023,733000,4870.4,3.0,6.4,1898,1810,5200,1700,2,1715,0.04587,0.291,171,3,1
514,32326878-1806-4916-a879-b5c666b6d9c3,NISSAN,NAVARA SINGLE CAB SL 6MT 4WD,2022,659000,5783.6,2.0,7.6,2488,1790,5235,1775,2,1884,0.03895,0.268,200,3,1
515,59b96749-316c-4389-879d-9648f9e8a7c0,NISSAN,NAVARA SINGLE CAB SL 6MT,2022,595000,5631.4,2.0,7.4,2488,1790,5235,1750,2,1793,0.03895,0.268,194,3,1
516,de467a66a6eb40f18e6dfd8c36c3e82d,MG,ZS 1.5 V,2022,799000,6468.5,20.0,8.5,1498,1809,4323,1653,5,1290,,0.009,139,3,3
517,704df9f8-f785-48c3-b785-dedc35b533e9,MG,ZS 1.5 X,2022,759000,4870.4,20.0,6.4,1498,1809,4323,1653,5,1290,,0.009,148,1,3
518,eea39ffe-58b9-4808-8663-917f20f7b8d7,MG,ZS 1.5 D,2022,719000,4870.4,20.0,6.4,1498,1809,4323,1653,5,1290,,0.009,148,1,3
519,4d9a1bf4-493e-4855-ae55-bebf76292279,MAZDA,MAZDA 2 Carbon Edition Sports,2022,669000,3272.3,12.0,4.3,1299,1695,4065,1495,5,1038,0.00135,0.012,100,1,0
520,be78ae66-fb22-4e0c-840f-ba28bef4e1b9,MAZDA,MAZDA 2 Carbon Edition,2022,669000,3272.3,12.0,4.3,1299,1695,4340,1470,5,1038,0.00135,0.012,100,1,0
521,d74ad9e2-8996-49c5-be99-c467cc99fd3b,MAZDA,CX-3 Carbon Edition,2022,904000,4642.1,20.0,6.1,1998,1765,4275,1550,5,1303,,0.004,145,1,3
522,1a3aca0bde6b4b239180b42efb2c6676,MAZDA,MAZDA 3 Carbon Edition,2022,1210000,4794.3,20.0,6.3,1998,1795,4660,1440,5,1374,,0.009,149,1,3
523,b38635c45b2045a4b3d277b3267b8e18,MAZDA,CX-30 Carbon Edition,2022,1211000,4946.5,20.0,6.5,1998,1795,4395,1540,5,1423,,0.008,150,1,3
524,daafb7e2f63941ceab41836cbc1d154d,MAZDA,MAZDA 3 Carbon Edition Sports,2022,1210000,4794.3,20.0,6.3,1998,1795,4460,1435,5,1382,,0.009,149,1,3
525,fc8a504a6c0c4d00b50455432bd68de6,HONDA,STEPWGN SPADA HYBRID G-EX,2021,1550000,3576.7,16.0,4.7,1993,1695,4760,1840,7,1822,,0.002,112,1,0
526,d59b09bec46442e4ae02b8c2a3c885a4,LEXUS,RC300 F-Sport,2017,5720000,5555.3,30.0,7.3,1998,1840,4695,1395,4,1675,0.0,0.043,174,3,1
527,1b29ee7f48364ae99516f2cf9bff382b,PORSCHE,718 Cayman S,2022,7100000,7077.3,35.0,9.3,2497,1801,4379,1295,2,1385,,0.034,212,3,2
528,edd038dc72064e89a9b92929a00dce62,TOYOTA,ALPHARD S“C PACKAGE”,2022,2565000,6164.1,30.0,8.1,2493,1850,4945,1950,7,2010,,0.006,194,0,1
529,525bfe1922204892a599b65697ed1f13,MG,MG EXTENDER GC 2.0 C 6MT MCE ,2021,589000,5403.1,3.0,7.1,1996,1900,5365,1720,2,1850,0.0321,0.25,188,3,1
530,3a13283ee86a4e5f9d11ac7c1a1981e8,MINI,John Cooper Works Clubman ALL4,2019,3618000,5859.7,30.0,7.7,1998,1800,4266,1441,5,1550,0.0,0.011,175,3,1
531,fe56ccbdc61e4c599a7d4a21ebcd2474,HONDA,BR-V EL,2023,973000,4718.2,25.0,6.2,1498,1780,4490,1685,7,1285,,0.007,148,1,3
532,4ac4049e1bab45a3944231e864a7453e,HONDA,BR-V E ,2023,915000,4718.2,25.0,6.2,1498,1780,4490,1685,7,1268,,0.007,148,1,3
533,063dc25a49a8477496bd8dbc891bdb82,Mercedes-Benz,G 350 d Exclusive,2021,11270000,5089.8,35.0,8.5,2925,1931,4866,1969,5,2453,0.00055,0.026,223,2,2
534,b25b0cecde7e4870a45e96c214b19d65,Mitsubishi,Triton Double Cab 4WD ATHLETE AT,2023,1164000,5783.6,12.0,7.6,2442,1815,5300,1795,5,1987,0.036,0.254,202,0,1
535,a78b6daa71a1498c89a3e4cb20e18257,Mitsubishi,Triton Double Cab 4WD 2.4 GT-Premium AT,2023,1152000,5783.6,12.0,7.6,2442,1815,5300,1795,5,1960,0.036,0.254,202,0,1
536,19ae5c1532a442f59fd329b183e6c821,Mitsubishi,Triton Double Cab 4WD 2.4 GLS,2023,958000,5631.4,9.0,7.4,2442,1815,5300,1795,5,1940,0.04,0.232,194,0,1
537,8f993f3819d147dbbb2fe645fd737c31,Mitsubishi,Triton Double Cab Plus 2.4 GT-Premium AT,2023,1028000,5631.4,9.0,7.4,2442,1815,5300,1795,5,1845,0.029,0.263,196,0,1
538,72888b3d4f7e42feb639058492360ff2,Mitsubishi,Triton Double Cab Plus ATHLETE GT AT,2023,973000,5631.4,9.0,7.4,2442,1815,5300,1795,5,1857,0.029,0.263,196,0,1
539,1cb27c70dac24ca6b57ea48e0aec41e4,Mitsubishi,Triton Double Cab Plus 2.4 GT AT,2023,956000,5631.4,9.0,7.4,2442,1815,5300,1795,5,1845,0.029,0.263,196,0,1
540,322622809faf45f5ac8a1e259846ebcc,Mitsubishi,Triton Double Cab Plus 2.4 GT,2023,906000,5403.1,9.0,7.1,2442,1815,5300,1795,5,1845,0.082,0.436,187,0,1
541,2368a0f1bf3244ad9f704e8f23b1249a,Mitsubishi,Triton Double Cab Plus 2.4 GLS AT,2023,919000,5631.4,9.0,7.4,2442,1815,5300,1795,5,1845,0.029,0.263,196,0,1
542,b8ed69192e824446aa8ad241018e9c0e,Mitsubishi,Triton Double Cab Plus 2.4 GLS,2023,846000,5479.2,9.0,7.2,2442,1815,5300,1780,5,1810,0.082,0.436,191,0,1
543,5890124213d64a7a9b6a1e2c3c3b2244,Mitsubishi,Triton Mega Cab Plus 2.4 GT AT,2023,857000,5631.4,3.0,7.4,2442,1815,5290,1795,2,1815,0.029,0.263,196,3,1
544,a108a84599324a5ea20a4962a74d1729,Mitsubishi,Triton Mega Cab 2WD 2.5 GLX,2023,650000,5707.5,3.0,7.5,2477,1815,5210,1655,2,1635,0.037,0.229,196,3,1
545,58e34fc5ac9b4ce6a2d04e8720741e0e,Mitsubishi,Triton Single Cab 2.4 GL 4WD (SWB),2020,719000,6392.4,3.0,8.4,2442,1815,4895,1780,2,1785,0.093,0.546,222,3,1
546,d5e49d20360f4929a10959ce1dbc435f,Mitsubishi,Triton Single Cab 2.4 GL 4WD AT,2023,714000,6544.6,3.0,8.6,2442,1815,5095,1780,2,1785,0.049,0.283,227,3,2
547,b2064ce6434f4569931759be695a974b,Mitsubishi,Triton Single Cab 2.4 GL 4WD,2023,669000,6164.1,3.0,8.1,2442,1815,5095,1780,2,1780,0.04,0.232,214,3,1
548,bd2baf69ba134050b52cbf921d35bee8,Mitsubishi,Triton Mega Cab Plus 2.4 GLS,2023,747000,5479.2,3.0,7.2,2442,1815,5290,1780,2,1780,0.082,0.436,191,3,1
549,00f0640186a64e0e81874e04f0a84a91,Mitsubishi,Triton Mega Cab Plus 2.4 GT,2023,807000,5403.1,3.0,7.1,2442,1815,5290,1795,2,1810,0.082,0.436,187,3,1
550,735e19c26d0540799b434d01f0f0c6d3,Mitsubishi,Pajero Sport 2.4D GT-Premium 4WD Elite Edition,2020,1664000,5707.5,20.0,7.5,2442,1815,4825,1835,7,2075,0.074,0.554,199,0,1
551,4f7cf5036420487d9b88c12b4b844745,Mitsubishi,Pajero Sport 2.4D GT-Premium 2WD Elite Edition,2020,1554000,5631.4,20.0,7.4,2442,1815,4825,1835,7,1940,0.034,0.259,195,0,1
552,83fd0ba6f6b3453bb1f45907919d63b1,Mitsubishi,Pajero Sport 2.4D GT-Premium 4WD,2020,1629000,5707.5,20.0,7.5,2442,1815,4825,1835,7,2075,0.074,0.554,199,0,1
553,5533b93a557a4087bc22e6e4feca759d,Mitsubishi,Pajero Sport 2.4D GT-Premium 2WD,2020,1504000,5631.4,20.0,7.4,2442,1815,4825,1835,7,1940,0.034,0.259,195,0,1
554,3b330e2ba43b4adf968774e621a83075,MG,VS HEV X,2022,919000,3120.1,4.0,4.1,1498,1809,4370,1653,5,1450,,0.002,98,1,0
555,0595c9f897d34394b11b38310fadeaaa,MG,VS HEV D,2022,859000,3120.1,4.0,4.1,1498,1809,4370,1653,5,1450,,0.002,98,1,0
556,18247f81795d406a9ddbb752026bc483,MAZDA,CX-5 2.5 TURBO SP,2019,1859000,6316.3,30.0,8.3,2488,1840,4550,1680,5,1717,,0.013,198,0,1
557,60637377e16b4417bea31252c9708e18,MAZDA,CX-5 2.0 SP,2019,1499000,7686.1,25.0,10.1,1998,1840,4550,1675,5,1583,,0.005,168,3,1
558,93b00cc2e5f24a599ac0c20058c386cb,MAZDA,CX-5 2.0 S,2019,1349000,5479.2,25.0,7.2,1998,1840,4550,1675,5,1570,,0.005,171,3,1
559,92bde0d0deff47edbdfb1e1a53551879,SUZUKI,SWIFT GL 1.2L CVT,2021,567000,3272.3,12.0,4.3,1197,1735,3845,1480,5,875,,0.011,100,1,0
560,2cb186741d6f467295b7ebe788d17974,SUZUKI,SWIFT GLX 1.2L CVT,2021,637000,3272.3,12.0,4.3,1197,1735,3845,1480,5,875,,0.011,100,1,0
561,6ee978fa415a49f3863848aa19d0a734,SUZUKI,CELERIO GA 1.0L MT	,2016,338000,3576.7,14.0,4.7,998,1600,3600,1540,5,820,,0.006,112,1,0
562,6767e043fce148d588e6db51f9b33b08,SUZUKI,CELERIO GL 1.0L CVT,2016,416000,3652.8,14.0,4.8,998,1600,3600,1540,5,820,,0.008,113,1,0
563,e004a010621a4a9a91319fed64d60da5,Mercedes-Benz,AMG C 43 4MATIC Coupe,2018,4490000,7153.4,35.0,9.4,2996,1810,4693,1402,4,1750,0.0,0.009,214,2,2
564,c24748b24266458c808b52b4367aa3cf,Mercedes-Benz,Mercedes-AMG GLC 43 4MATIC Coupe,2020,5180000,7610.0,35.0,10.0,2996,1930,4749,1585,5,1875,,0.021,228,2,2
565,8b33daf5fb12447f99e9ed96f6755d68,Mercedes-Benz,Mercedes-Benz GLC 220 d AMG Dynamic,2019,3800000,3413.16,30.0,5.7,1950,1890,4658,1644,5,1790,0.00034,0.026,151,1,3
566,caf0bf740d084c44ab9594e52b4459ac,Mercedes-Benz,Mercedes-Benz GLC 220 d,2019,3390000,3233.52,25.0,5.4,1950,1890,4658,1644,5,1790,0.00034,0.026,146,1,3
567,bd95a3fc45b34620acf29ddccd751489,SUZUKI,XL7 1.5L,2020,814000,4642.1,25.0,6.1,1462,1775,4450,1710,7,1175,,0.006,143,1,3
568,1548296b5852405da314bee25463efda,MAZDA,CX-8 XDL,2022,1849000,3413.16,25.0,5.7,2191,1840,4900,1730,7,1854,0.0009,0.068,150,0,3
569,7e73a545d541455197112b911d9978e4,MAZDA,CX-8 2.5 SP EXCLUSIVE,2022,1699000,5783.6,30.0,7.6,2488,1840,4900,1730,6,1781,,0.005,178,0,1
570,4779616f0ebf427fbdafeab281a56394,MAZDA,CX-8 2.5 S,2022,1549000,5783.6,30.0,7.6,2488,1840,4900,1730,7,1781,,0.005,178,0,1
571,262cc2548d424e98908b2ef927350f2c,TOYOTA,VELLFIRE ZG,2022,2565000,6240.2,30.0,8.2,2493,1850,4945,1950,7,2067,,0.006,194,0,1
572,7faca25e98ed4f8dbf642620e5128277,TOYOTA,Voxy S-Z,2022,1900000,5859.7,30.0,7.7,1986,1730,4695,1895,7,1634,,0.002,183,0,1
573,c4e05481aea44e63b440a81fd1f393f8,Audi,RS 7 Sportback quattro,2022,12100000,9132.0,40.0,12.0,3996,1950,5009,1424,5,2070,0.00014,0.017,272,2,2
574,05264ba39db046c38b3a0ce103b4b813,Mercedes-Benz,G 350 d Sport,2019,10100000,5089.8,35.0,8.5,2925,1931,4866,1969,5,2453,0.00055,0.026,223,2,2
575,001e98a016f1432e90d862166be14faa,TOYOTA,Corolla Altis HEV Premium (60 Years CP),2022,1019000,3272.3,4.0,4.3,1798,1780,4630,1455,5,1380,,0.004,100,1,0
576,8ed0f4040deb48f59ab1dc1bde490e0c,TOYOTA,Corolla Cross HEV Premium Safety (60 Years CP),2022,1224000,3272.3,4.0,4.3,1798,1825,4460,1620,5,1385,,0.005,98,1,0
577,01634ae18bbd49d3ac17394c1f0ceee9,TOYOTA,Camry 2.5 HEV Premium Luxury (60 Years CP),2022,1834000,3196.2,4.0,4.2,2487,1840,4885,1445,5,1640,,0.004,97,1,0
578,50e4c2b9bd724d2d917fd5f2e5cf9248,TOYOTA ,Yaris Sport Premium (60 Years CP),2020,709000,3272.3,12.0,4.3,1197,1730,4165,1500,5,1045,,0.011,100,1,0
579,65e359742b35488682c536bb44b43533,TOYOTA,NOAH S-Z,2022,1850000,5859.7,30.0,7.7,1986,1730,4695,1895,7,1634,,0.002,183,0,1
580,dd8907b5dd654e43993047fcf1d2fc46,TOYOTA,HARRIER HYBRID G,2021,1720000,3576.7,16.0,4.7,2487,1855,4740,1660,5,1606,,0.002,111,1,0
581,e29bfd363b074853a13cde8d1436bc18,Ferrari,F8 SPIDER (F142 CDE TYPE),2019,26350000,9360.3,40.0,12.3,3902,2261,4612,1206,2,1600,,0.04,279,2,2
582,69e8fdaca7fd463886c69c6b1160ece6,Ferrari,F8 TRIBUTO (F142 TYPE),2019,23850000,9132.0,40.0,12.0,3902,2261,4611,1206,2,1530,,0.041,273,2,2
583,ae222fe56130455f9f798a03f75af2c7,Ferrari,Roma (F164BAA type),2019,21230000,8142.7,40.0,10.7,3855,1974,4656,1301,4,1580,,0.019,243,2,2
584,fb6552d57c674501afdee4e8c281e19f,Ferrari,Portofino M (F164BCB type),2020,21840000,7990.5,40.0,10.5,3855,1938,4594,1318,4,1775,,0.019,240,2,2
585,028593a1ba68439894eec58caca79d57,SUZUKI,SWIFT GL PLUS 1.2L CVT,2020,577000,3272.3,12.0,4.3,1197,1735,3840,1495,5,875,,0.011,100,1,0
586,cb15faeb28d74cfc95f93b6485390de2,NISSAN,ALMERA 1.0T S CVT,2019,499000,3272.3,12.0,4.3,999,1740,4495,1460,5,1065,0.0,0.025,100,1,0
587,a168665a7c0645649424875f6d0cb866,NISSAN,ALMERA 1.0T V SPORTECH CVT,2021,629000,3272.3,12.0,4.3,999,1740,4530,1460,5,1071,,0.025,100,1,0
588,f40d24a45bcc48148df6e96853e56315,HONDA,CIVIC e:HEV RS,2023,1259000,3044.0,4.0,4.0,1993,1802,4678,1415,5,1429,,0.009,96,1,0
589,b15ac61f820b4ada835dfcca6f34e879,HONDA,CIVIC e:HEV EL+,2023,1129000,3044.0,4.0,4.0,1993,1802,4678,1415,5,1412,,0.009,96,1,0
590,2fbd28d311c544149f26c380e12b9f39,Mercedes-Benz,C 220 d AMG Dynamic,2022,2990000,2754.48,25.0,4.6,1993,1820,4793,1446,5,1730,0.00015,0.013,122,1,0
591,a38b56792e15412fa63659f4b32d4b6b,NISSAN,NAVARA DOUBLE CAB PRO-4X 7AT 4WD,2022,1160000,5935.8,12.0,7.8,2298,1875,5260,1840,5,2085,0.04375,0.199,205,0,1
592,2fa38845b73a4f50b868a71f4854a20e,NISSAN,NAVARA DOUBLE CAB PRO-2X 7AT,2022,1030000,5707.5,9.0,7.5,2298,1875,5260,1835,5,2002,0.04375,0.199,197,0,1
593,24e467dfbb5346649fcaebaf460e66bc,NISSAN,NAVARA DOUBLE CAB Calibre E 7AT,2022,899000,5555.3,9.0,7.3,2298,1850,5260,1805,5,1968,0.04375,0.199,191,0,1
594,da45d40bb8534210a89b85ad6e597eb3,NISSAN,NAVARA DOUBLE CAB Calibre E 6MT,2022,849000,5174.8,9.0,6.8,2298,1850,5260,1805,5,1941,0.035,0.238,180,0,1
595,1b592c649cc54cb9936ca54776e75950,NISSAN,NAVARA KING CAB Calibre V 7AT,2022,889000,5555.3,3.0,7.3,2298,1850,5260,1810,5,1890,0.04375,0.199,191,0,1
596,05f8aa366f6a4b4fbd71f5fc9609a7da,NISSAN,NAVARA KING CAB Calibre E 7AT,2022,815000,5555.3,3.0,7.3,2298,1850,5260,1805,5,1881,0.04375,0.199,191,0,1
597,fe4023512ee74d39860313e151b2852a,NISSAN,NAVARA KING CAB Calibre E 6MT,2022,765000,5327.0,3.0,7.0,2298,1850,5260,1805,2,1855,0.035,0.238,185,3,1
598,c20692875ec14c95bc338d1f537593a1,NISSAN,NAVARA KING CAB E 6MT,2022,689000,5555.3,3.0,7.3,2488,1850,5260,1785,2,1846,0.04235,0.261,192,3,1
599,0f4f20ad841f46e6a3a274335ab2689d,NISSAN,NAVARA KING CAB SL 6MT,2022,649000,5555.3,3.0,7.3,2488,1850,5220,1775,2,1824,0.04235,0.261,192,3,1
600,9a6e1c0c9263466c9c1cfe61eda22e9e,TOYOTA,C-HR HEV GR Sport,2022,1174000,3120.1,4.0,4.1,1798,1795,4360,1565,5,1455,,0.002,95,1,0
601,9793ea4cc52b489297987f28be6f3cf7,TOYOTA,C-HR HEV Premium Safety,2022,1149000,3120.1,4.0,4.1,1798,1795,4360,1565,5,1455,,0.002,95,1,0
602,f5b1df75c89343c6aa0e0ead15125fbb,HAVAL,JOLION HEV TECH,2022,879000,3196.2,4.0,4.2,1497,1841,4472,1619,5,1530,,0.029,98,1,0
603,d7d6dc24537d46d7b9bbbc69789e8aff,HAVAL,JOLION HEV PRO,2022,939000,3196.2,4.0,4.2,1497,1841,4472,1619,5,1530,,0.029,98,1,0
604,20b0f8f65b314e15b0f2987508582efc,TOYOTA,ALPHARD HYBRID S TYPE GOLD II,2021,2514500,4566.0,16.0,6.0,2493,1850,4950,1950,7,2155,,0.003,141,0,3
605,cce524cfc0e3477d98b0f76731772826,MG,MG5 1.5 D+,2022,679000,4261.6,20.0,5.6,1498,1842,4675,1473,5,1260,,0.001,132,1,3
606,c7c2d5aac6f04f02ba77fe6b804640f0,AUDI,TT RS Coupe quattro,2022,5399000,6468.5,30.0,8.5,2480,1966,4201,1344,4,1431,0.00156,0.039,193,3,1
607,fb18f70fd0ec47108e0207d75f1ddb77,Land Rover,Defender 5.0 Litre Petrol AWD 5 Door Auto 525PS V8,2020,16000000,9740.8,40.0,12.8,4999,2105,4775,1970,5,2546,0.00026,0.014,290,2,2
608,292b12ee18434cf8a2210c2882f1cec5,MG,MG5 1.5 C,2022,585000,6011.9,20.0,7.9,1498,1842,4675,1473,5,1260,,0.001,129,3,3
609,c013c26d710642cc97725d1895545a52,MG,MG5 1.5 X,2022,709000,4261.6,20.0,5.6,1498,1842,4675,1480,5,1260,,0.001,132,1,3
610,957187cab5794813b896134ab5a4501d,MG,MG5 1.5 D,2022,625000,6011.9,20.0,7.9,1498,1842,4675,1473,5,1260,,0.001,129,3,3
611,c7bc14e54d3c4c8895afafd80d18210f,SUZUKI,CIAZ RS CVT,2020,678000,3805.0,14.0,5.0,1242,1730,4495,1475,5,990,,0.003,119,1,0
612,84a13b9abd5c40569e51b07e093da223,SUZUKI,CIAZ GLX CVT,2020,628000,3805.0,14.0,5.0,1242,1730,4490,1475,5,990,,0.003,119,1,0
613,05432b2ecb9748ab8b791483194cf91b,SUZUKI,CIAZ GL CVT,2020,564000,3805.0,14.0,5.0,1242,1730,4490,1475,5,990,,0.003,119,1,0
